City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
333,ibarreta,-25.2144,-59.8585,31.86,20,0,2.78,AR,1696187452
334,bodaybo,57.8506,114.1933,4.16,97,100,2.24,RU,1696187453
335,gaspra,44.4333,34.1,19.66,56,65,2.36,UA,1696187453
336,itoman,26.1247,127.6694,27.43,89,20,4.63,JP,1696187453
337,nieuw amsterdam,5.8833,-55.0833,35.57,66,100,4.96,SR,1696187453
338,camayenne,9.535,-13.6878,28.05,83,75,1.03,GN,1696187453
339,alibag,18.6411,72.8792,27.04,85,100,3.25,IN,1696187453
340,oodweyne,9.4092,45.064,27.89,40,21,4.28,SO,1696187453
341,usinsk,65.9939,57.5281,11.71,91,100,8.49,RU,1696187454
342,san pedro,14.35,121.0167,28.57,93,75,3.09,PH,1696187454
343,las khorey,11.1595,48.1967,30.05,52,4,4.04,SO,1696187454
344,taunggyi,20.7833,97.0333,17.36,97,99,1.54,MM,1696187320
345,anzio,41.4853,12.6179,23.51,81,0,2.24,IT,1696187454
346,inirida,3.8653,-67.9239,34.25,51,100,0.92,CO,1696187454
347,qamdo,31.1667,97.2333,5.11,66,89,0.63,CN,1696187454
348,qiongshan,20.0058,110.3542,25.79,89,5,1.16,CN,1696187455
349,manaure,11.7751,-72.4445,30.87,71,96,7.32,CO,1696187455
350,ghanzi,-21.5667,21.7833,26.26,10,0,3.81,BW,1696187455
351,wuchang,44.9143,127.15,7.19,74,69,2.71,CN,1696187455
352,waingapu,-9.6567,120.2641,24.13,85,26,1.86,ID,1696187455
353,bei'an,24.5399,109.533,24.29,90,8,1.85,CN,1696187455
354,pangody,65.85,74.4859,3.05,100,100,3.55,RU,1696188003
355,jashpurnagar,22.9,84.15,21.73,96,100,1.73,IN,1696187455
356,murun-kuren,49.6342,100.1625,4.91,85,100,2.25,MN,1696187456
357,novo aripuana,-5.1206,-60.3797,43.19,15,57,1.33,BR,1696187456
358,nacala,-14.5428,40.6728,23.83,84,0,3.77,MZ,1696187456
359,newman,37.3138,-121.0208,21.24,60,38,2.23,US,1696187456
